base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,LIU2026100831,UMix: A hybrid Mamba-attention module for enhanced long-range dependency and local feature modeling in medical image segmentation,WenJian Liu; Xueyan Zhang; Lumin Xing; Xin Nie; Di Wang; Yuankun Liu; Longxiang Gao,2026,https://doi.org/10.1016/j.array.2026.100831,Array,included,"Sinais ambíguos no abstract, mas recuperado por string forte (ScienceDirect/S8) com filtro endoscopia alta + IA — confiável.",ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,ASIF2025128272,HMDFF-Net: Hierarchical multi-scale dilated feature fusion network for accurate multiclass diagnosis of brain tumors,Sohaib Asif; Enyu Wang; Vicky Yang Wang; Dong Xu,2025,https://doi.org/10.1016/j.eswa.2025.128272,Expert Systems with Applications,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,YOU202622,Selection of the best artificial intelligence techniques for analysis of gastrointestinal endoscopic images,Guoli You; Yang Yang; Yang Shen,2026,https://doi.org/10.1016/j.ajg.2025.09.021,Arab Journal of Gastroenterology,duplicate,Duplicata de 'Selection of the best artificial intelligence techniques for analysis of gastroi…' já presente em PubMed/S2.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,NWOSU2024821,"Artificial Intelligence in Laryngology, Broncho-Esophagology, and Sleep Surgery",Obinna I. Nwosu; Matthew R. Naunheim,2024,https://doi.org/10.1016/j.otc.2024.04.002,Otolaryngologic Clinics of North America,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S8,não
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,PARK2026116200,EfficientMedFormer: A directional decomposition approach for lightweight medical image classification,Seongchan Park; Jinbin Kim; Seunghyun Lee; Soonchul Kwon,2026,https://doi.org/10.1016/j.knosys.2026.116200,Knowledge-Based Systems,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,WAHEED2025107567,An ensemble approach of deep CNN models with Beta normalization aggregation for gastrointestinal disease detection,Zafran Waheed; Jinsong Gui; Kamran Amjad; Ikram Waheed; Sohaib Asif,2025,https://doi.org/10.1016/j.bspc.2025.107567,Biomedical Signal Processing and Control,duplicate,Duplicata de 'An ensemble approach of deep CNN models with Beta normalization aggregation for …' já presente em ScienceDirect/S1.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,DENG2024108472,A Swin transformer encoder-based StyleGAN for unbalanced endoscopic image enhancement,Bo Deng; Xiangwei Zheng; Xuanchi Chen; Mingzhe Zhang,2024,https://doi.org/10.1016/j.compbiomed.2024.108472,Computers in Biology and Medicine,duplicate,Duplicata de 'A Swin transformer encoder-based StyleGAN for unbalanced endoscopic image enhanc…' já presente em PubMed/S5.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,HE2023107463,Deep learning for real-time detection of nasopharyngeal carcinoma during nasopharyngeal endoscopy,Zicheng He; Kai Zhang; Nan Zhao; Yongquan Wang; Weijian Hou; Qinxiang Meng; Chunwei Li; Junzhou Chen; Jian Li,2023,https://doi.org/10.1016/j.isci.2023.107463,iScience,excluded,"[manual_v3] Carcinoma nasofaríngeo via endoscopia nasal — domínio anatômico fora de endoscopia digestiva alta (cabeça/pescoço, não gástrico).",ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,LIN2024e38920,Evaluation of super resolution technology for digestive endoscopic images,Jiaxi Lin; Shiqi Zhu; Xin Gao; Xiaolin Liu; Chunfang Xu; Zhonghua Xu; Jinzhou Zhu,2024,https://doi.org/10.1016/j.heliyon.2024.e38920,Heliyon,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,PANDURANGAN2024105197,"Integrating cutting-edge technologies: AI, IoT, blockchain and nanotechnology for enhanced diagnosis and treatment of colorectal cancer - A review",Prakash Pandurangan; Anuja Dinesh Rakshi; Mohana Sundaram Arun Sundar; Antony V. Samrat; S.S. Meenambiga; V. Vedanarayanan; R. Meena; S. Karthick Raja Namasivayam; Meivelu Moovendhan,2024,https://doi.org/10.1016/j.jddst.2023.105197,Journal of Drug Delivery Science and Technology,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,ScienceDirect/S8,sim
