base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
ScienceDirect,S9,SD9 — Brasil,2025S729,Subject Index,,2025,https://doi.org/10.1016/j.gie.2025.03.150,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Subject Index…' já presente em ScienceDirect/S10.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2023I,Full Issue PDF,,2023,https://doi.org/10.1016/S1936-8798(23)01241-4,JACC: Cardiovascular Interventions,excluded,[manual_v3] 'Full Issue PDF' de revista de cardiologia intervencionista — registro editorial sem conteúdo científico individual.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2019AB690,Subject Index (By Abstract Number),,2019,https://doi.org/10.1016/j.gie.2019.03.055,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Subject Index (By Abstract Number)…' já presente em ScienceDirect/S10.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2024102787,Full Issue PDF,,2024,https://doi.org/10.1016/S2666-0849(24)00845-3,JACC: Case Reports,duplicate,Duplicata de 'Full Issue PDF…' já presente em ScienceDirect/S10.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,DESOUZA2018203,A survey on Barrett's esophagus analysis using machine learning,Luis A. de Souza; Christoph Palm; Robert Mendel; Christian Hook; Alanna Ebigbo; Andreas Probst; Helmut Messmann; Silke Weber; João P. Papa,2018,https://doi.org/10.1016/j.compbiomed.2018.03.014,Computers in Biology and Medicine,duplicate,Duplicata de 'A survey on Barrett's esophagus analysis using machine learning…' já presente em ScienceDirect/S1.,ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,2020AB653,SUBJECT INDEX (By Abstract Number),,2020,https://doi.org/10.1016/j.gie.2020.03.006,Gastrointestinal Endoscopy,excluded,"[manual_v3] 'Subject Index (By Abstract Number)' do Gastrointestinal Endoscopy — apenas índice editorial, sem conteúdo científico.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,VILAFANHA2024626,POS0710 IMMUNE CHECKPOINT INHIBITORS-RELATED MYOSITIS: REAL-WORLD DATA FROM THE EUDRAVIGILANCE DATABASE,C. Vilafanha; S.F. Azevedo; C. Pinto Oliveira; P.M. Teixeira; A.R. Prata; A. Barcelos,2024,https://doi.org/10.1136/annrheumdis-2024-eular.3652,Annals of the Rheumatic Diseases,excluded,"[manual_v3] Pôster sobre miosite induzida por imunoterapia — domínio reumatológico, sem qualquer relação com endoscopia digestiva ou IA em imagem.",ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,AHAMED2024124908,Detection of various gastrointestinal tract diseases through a deep learning method with ensemble ELM and explainable AI,Md. Faysal Ahamed; Md. Nahiduzzaman; Md. Rabiul Islam; Mansura Naznine; Mohamed Arselene Ayari; Amith Khandakar; Julfikar Haider,2024,https://doi.org/10.1016/j.eswa.2024.124908,Expert Systems with Applications,included,DL/CV aplicado a achados do trato GI alto — presume-se imagens endoscópicas/histopatológicas.,ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,2026107775,Full Issue PDF,,2026,https://doi.org/10.1016/S2666-0849(26)00968-X,JACC: Case Reports,duplicate,Duplicata de 'Full Issue PDF…' já presente em ScienceDirect/S10.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2017S40,Poster presentations,,2017,https://doi.org/10.1016/S1878-7649(17)30179-1,European Geriatric Medicine,excluded,"[manual_v3] 'Poster presentations' de geriatria — agregado editorial de pôsteres, sem trabalho específico em IA + endoscopia alta.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2023AB1286,Subject Index,,2023,https://doi.org/10.1016/S0016-5107(23)01281-6,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index' do Gastrointestinal Endoscopy — apenas índice editorial.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,202016,"Proceedings of Réanimation 2020, the French Intensive Care Society International Congress",,2020,https://doi.org/10.1186/s13613-020-0623-7,Annals of Intensive Care,excluded,"[manual_v3] 'Proceedings of Réanimation 2020' — anais de congresso de terapia intensiva, sem trabalho individual em IA + endoscopia alta.",ScienceDirect/S9,não
