base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,WANG2018198,Deep learning–based endoscopic image recognition for detection of early gastric cancer: a Chinese perspective,Zhijie Wang; Qianqian Meng; Shuling Wang; Zhaoshen Li; Yu Bai; Dong Wang,2018,https://doi.org/10.1016/j.gie.2018.01.029,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Deep learning-based endoscopic image recognition for detection of early gastric …' já presente em PubMed/S2.,ScienceDirect/S1,não
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,NETO2024201,Research Challenges for Augmenting Endoscopy Image Datasets using Image Combination Methodologies,Alexandre Neto; Diogo Libânio; Mário Dinis-Ribeiro; Miguel Coimbra; António Cunha,2024,https://doi.org/10.1016/j.procs.2024.06.163,Procedia Computer Science,duplicate,Duplicata de 'Research Challenges for Augmenting Endoscopy Image Datasets using Image Combinat…' já presente em Scopus/S1.,ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,GUO2023105340,Closed-loop robust control of robotic flexible endoscopy with neural network-based lumen segmentation,Yuxin Guo; Xiaoxiao Wei; Zhen Deng; Xiaochun Zheng; Bingwei He; Jianwei Zhang,2023,https://doi.org/10.1016/j.bspc.2023.105340,Biomedical Signal Processing and Control,included,"Sinais ambíguos no abstract, mas recuperado por string forte (ScienceDirect/S1) com filtro endoscopia alta + IA — confiável.",ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,ZHOU2023107301,Classification of precancerous lesions based on fusion of multiple hierarchical features,Huijun Zhou; Zhenyang Liu; Ting Li; Yifei Chen; Wei Huang; Zijian Zhang,2023,https://doi.org/10.1016/j.cmpb.2022.107301,Computer Methods and Programs in Biomedicine,duplicate,"Duplicata de 'Classification of precancerous lesions based on fusion of multiple
hierarchical …' já presente em Web of Science/S1.",ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,ABDELRAHIM2023422,Development and validation of artificial neural networks model for detection of Barrett’s neoplasia: a multicenter pragmatic nonrandomized trial (with video),Mohamed Abdelrahim; Masahiro Saiko; Naoto Maeda; Ejaz Hossain; Asma Alkandari; Sharmila Subramaniam; Adolfo Parra-Blanco; Andres Sanchez-Yague; Emmanuel Coron; Alessandro Repici; Pradeep Bhandari,2023,https://doi.org/10.1016/j.gie.2022.10.031,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Development and validation of artificial neural networks model for detection of …' já presente em PubMed/S3.,ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,YOU202622,Selection of the best artificial intelligence techniques for analysis of gastrointestinal endoscopic images,Guoli You; Yang Yang; Yang Shen,2026,https://doi.org/10.1016/j.ajg.2025.09.021,Arab Journal of Gastroenterology,duplicate,Duplicata de 'Selection of the best artificial intelligence techniques for analysis of gastroi…' já presente em PubMed/S2.,ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,YAN2020104026,Intelligent diagnosis of gastric intestinal metaplasia based on convolutional neural network and limited number of endoscopic images,Tao Yan; Pak Kin Wong; I. Cheong Choi; Chi Man Vong; Hon Ho Yu,2020,https://doi.org/10.1016/j.compbiomed.2020.104026,Computers in Biology and Medicine,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S1; ScienceDirect/S2; ScienceDirect/S5,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,DESOUZA2018203,A survey on Barrett's esophagus analysis using machine learning,Luis A. de Souza; Christoph Palm; Robert Mendel; Christian Hook; Alanna Ebigbo; Andreas Probst; Helmut Messmann; Silke Weber; João P. Papa,2018,https://doi.org/10.1016/j.compbiomed.2018.03.014,Computers in Biology and Medicine,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S1; ScienceDirect/S2; ScienceDirect/S9,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,TRINH20191,On illumination-invariant variational optical flow for weakly textured scenes,Dinh-Hoan Trinh; Christian Daul,2019,https://doi.org/10.1016/j.cviu.2018.11.004,Computer Vision and Image Understanding,included,"Endoscopia sem CV explícito no abstract, mas recuperado por string forte (ScienceDirect/S1) que filtra IA/DL — confiável.",ScienceDirect/S1,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,GHOLAMI2021102782,Increasing the accuracy in the diagnosis of stomach cancer based on color and lint features of tongue,Elham Gholami; Seyed Reza Kamel Tabbakh; Maryam kheirabadi,2021,https://doi.org/10.1016/j.bspc.2021.102782,Biomedical Signal Processing and Control,included,DL/CV aplicado a achados do trato GI alto — presume-se imagens endoscópicas/histopatológicas.,ScienceDirect/S1; ScienceDirect/S2; ScienceDirect/S5,sim
