base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
ScienceDirect,S10,SD10 — América Latina,LUZKO2025101978,Screening for and surveillance of premalignant conditions of the stomach,Irina Luzko; Leticia Moreira; Jan Bornschein,2025,https://doi.org/10.1016/j.bpg.2025.101978,Best Practice & Research Clinical Gastroenterology,included,"[manual_v3] Revisão sobre triagem e vigilância de condições pré-malignas do estômago — útil como fundamentação clínica para a tese (atrofia, metaplasia, displasia gástrica), mesmo sem foco em IA.",ScienceDirect/S10,sim
ScienceDirect,S10,SD10 — América Latina,ZHOU2023107301,Classification of precancerous lesions based on fusion of multiple hierarchical features,Huijun Zhou; Zhenyang Liu; Ting Li; Yifei Chen; Wei Huang; Zijian Zhang,2023,https://doi.org/10.1016/j.cmpb.2022.107301,Computer Methods and Programs in Biomedicine,duplicate,"Duplicata de 'Classification of precancerous lesions based on fusion of multiple
hierarchical …' já presente em Web of Science/S1.",ScienceDirect/S10,sim
ScienceDirect,S10,SD10 — América Latina,2025S729,Subject Index,,2025,https://doi.org/10.1016/j.gie.2025.03.150,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index' do Gastrointestinal Endoscopy — apenas índice.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,ARRIBASANTA2021101710,Early gastric cancer and Artificial Intelligence: Is it time for population screening?,Julia Arribas Anta; Mario Dinis-Ribeiro,2021,https://doi.org/10.1016/j.bpg.2020.101710,Best Practice & Research Clinical Gastroenterology,duplicate,"Duplicata de 'Early gastric cancer and Artificial Intelligence: Is it time for
population scre…' já presente em Web of Science/S2.",ScienceDirect/S10,sim
ScienceDirect,S10,SD10 — América Latina,HUANG2025113,The application of artificial intelligence in upper gastrointestinal cancers,Xiaoying Huang; Minghao Qin; Mengjie Fang; Zipei Wang; Chaoen Hu; Tongyu Zhao; Zhuyuan Qin; Haishan Zhu; Ling Wu; Guowei Yu; Francesco De Cobelli; Xuebin Xie; Diego Palumbo; Jie Tian; Di Dong,2025,https://doi.org/10.1016/j.jncc.2024.12.006,Journal of the National Cancer Center,duplicate,Duplicata de 'The application of artificial intelligence in upper gastrointestinal cancers…' já presente em ScienceDirect/S1.,ScienceDirect/S10,sim
ScienceDirect,S10,SD10 — América Latina,2019AB690,Subject Index (By Abstract Number),,2019,https://doi.org/10.1016/j.gie.2019.03.055,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index (By Abstract Number)' do Gastrointestinal Endoscopy — apenas índice.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2024102787,Full Issue PDF,,2024,https://doi.org/10.1016/S2666-0849(24)00845-3,JACC: Case Reports,excluded,[manual_v3] 'Full Issue PDF' de JACC: Case Reports — registro editorial.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2020624,Abstracts from USCAP 2020: Gastrointestinal Pathology (612-832),,2020,https://doi.org/10.1038/s41374-020-0386-7,Laboratory Investigation,excluded,"[manual_v3] 'Abstracts from USCAP 2020: Gastrointestinal Pathology' — agregado de abstracts de patologia, sem trabalho individual de IA recuperável.",ScienceDirect/S10,não
ScienceDirect,S10,SD10 — América Latina,WU2024117784,Utilizing nanotechnology and advanced machine learning for early detection of gastric cancer surgery,Dan Wu; Jianhua Lu; Nan Zheng; Mohamed Gamal Elsehrawy; Faiz Abdulaziz Alfaiz; Huajun Zhao; Mohammed S. Alqahtani; Hongtao Xu,2024,https://doi.org/10.1016/j.envres.2023.117784,Environmental Research,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S10; ScienceDirect/S5,sim
ScienceDirect,S10,SD10 — América Latina,2024AB1156,Subject Index,,2024,https://doi.org/10.1016/j.gie.2024.04.2584,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index' do Gastrointestinal Endoscopy — apenas índice.,ScienceDirect/S10,não
ScienceDirect,S10,SD10 — América Latina,2026107775,Full Issue PDF,,2026,https://doi.org/10.1016/S2666-0849(26)00968-X,JACC: Case Reports,excluded,[manual_v3] 'Full Issue PDF' de JACC: Case Reports — registro editorial.,ScienceDirect/S10; ScienceDirect/S9,não
